Date,sma90 avg_transaction_value,closing_price,sma7 highest_price,opening_price,sma90 closing_price,sma7 opening_price,highest_price,sma90 highest_price,sma30 lowest_price,sma30 closing_price,next_day_closing_price
2013-04-11,0.0008818476332380538,0.0008901492772460384,0.0017708790945038383,0.0015218398192697047,0.000284041833933886,0.0014763437690278117,0.0017572600961315576,0.0003173746832302454,0.000537028886361729,0.0006418732576390779,117.0
2013-04-12,0.0009364427708405815,0.0007656859269762409,0.0017597314743046238,0.0008901029998834228,0.0003048480905452622,0.00145961729359588,0.0010045902044727509,0.00034210287865703987,0.0005432097515451068,0.0006821916405785958,93.0
2013-04-13,0.0009835089117126057,0.00038756941982747567,0.0017281086333313378,0.0007656461202536977,0.0003208170948899858,0.0014008423174252937,0.0008500378653230958,0.0003648638349886199,0.000566461577711154,0.0007085337509727396,90.0
2013-04-14,0.0010063774093192236,0.00034030485643388175,0.0016032097866095218,0.0003875492707456976,0.00033613843365925405,0.001285615486671908,0.0005409331870237927,0.00038367064073882573,0.0005888304231367325,0.000733265426670307,82.4
2013-04-15,0.0010288251368846535,0.00022056796250343597,0.0013918600077305401,0.0003402871645571959,0.00034992156668683244,0.001117653795876139,0.00041729131570406724,0.00040088398282191184,0.000603664499576842,0.0007536259224771302,68.4
2013-04-16,0.0010593732523804002,0.0,0.0010378661907921999,0.0002205564955463299,0.0003607902046248723,0.0008734937170015097,0.0001468247221921709,0.0004146153117064802,0.0006055481918232075,0.0007657041827015196,93.1
2013-04-17,0.0010990842610097348,0.00038914490527392626,0.0006574820893006234,0.0,0.00037649609482957175,0.0004980772684178847,0.00036783456717617846,0.0004309630685876767,0.0006150843838204217,0.0007895731255259178,109.0
2013-04-18,0.0013479532178727882,0.0006396470912599858,0.00048526273234540673,0.0003891246742853127,0.0003953795942638269,0.000331044826257218,0.0005872988887686906,0.00045004528781121544,0.0006362759215920097,0.0008182733724400662,118.5
2013-04-19,0.0014122862359464416,0.0007893182086730413,0.0004770726440357781,0.0006396138370843713,0.00041620609042443413,0.0002941071930116848,0.0009489513623788734,0.00047377019129944686,0.0006644135745220714,0.0008493317558742122,126.6
2013-04-20,0.001459618249805561,0.000916932529835747,0.00048162269309669214,0.000789277173347952,0.0004386517505236692,0.00029759187539333404,0.0008809483331530324,0.0004966098371948363,0.0006949647081427729,0.0008814254187561599,119.2
2013-04-21,0.001505233590310972,0.0008003466067982093,0.0005282606959709571,0.0009168848600569005,0.0004593770489381144,0.0003756487607423989,0.00085776548228058,0.0005189380009254715,0.000721454130357263,0.0009097805725210503,127.4
2013-04-22,0.001579888992801648,0.0009295364134073725,0.0005860463190444296,0.0008003049981252716,0.0004816607926434874,0.0004434839111052899,0.0008098542571441936,0.0005405382861908836,0.0007604230137039161,0.0009460728687190958,143.5
2013-04-23,0.0016302578353289653,0.0011831895702863332,0.0007214102786063242,0.0009294880883738352,0.0005071626246768851,0.0005480243825549402,0.001066411140132617,0.0005654041883543307,0.0007970961471253021,0.0009874840466312929,154.2
2013-04-24,0.0017174182147021155,0.0013517665130568235,0.0008752019368648764,0.001183128058252117,0.0005349515257735971,0.00072249081379646,0.0014126083798278385,0.0005943619478358322,0.0008391848957549977,0.001033841559683002,141.7
2013-04-25,0.0017860662910552487,0.001154830832250174,0.0009866781388570278,0.0013516962369910998,0.0005601092854700326,0.000864433542809212,0.0013446053506019906,0.0006227295355887563,0.0008668516256234646,0.0010701913714059388,136.9
2013-04-26,0.001839869072337054,0.001079207530820421,0.0010062433498189138,0.0011547707945390173,0.0005841943490571336,0.0009403996187292846,0.0010818663740475784,0.0006477331444888698,0.000892163740183971,0.0010977988233474012,128.0
2013-04-27,0.0018800646824521476,0.0009389893260860899,0.0010242160436094855,0.001079151424637416,0.0006064983323117445,0.000983145055944254,0.0010030446810812554,0.0006717137890594888,0.0009202425277313256,0.0011218403127464319,134.4
2013-04-28,0.0019048526404957453,0.001039820394659094,0.0010383211956982927,0.0009389405096115397,0.0006299154907741522,0.0009863974261671293,0.0009535879325533667,0.0006948878656010612,0.0009464376230323215,0.0011470896281678897,144.0
2013-04-29,0.001990267073077024,0.001191066997518607,0.0010876892280090936,0.0010397663361470036,0.0006551137295690637,0.0010217088743012318,0.001145232833098933,0.0007203242671021265,0.0009735156990738,0.0011768826700547241,139.2
2013-04-30,0.0020250662838416575,0.001115443696088847,0.0010942867991474078,0.0011910050759501994,0.0006792999909023198,0.0010602726926582165,0.0011112313184860126,0.0007453278760022539,0.0009988278136343204,0.0012034548425483849,116.4
2013-05-01,0.0020787643166484647,0.0007562330142975235,0.0010344536539965213,0.001115385706048598,0.0006987299581658613,0.0010502832698308096,0.0010061357278642463,0.0007686790040623906,0.0010057739287927733,0.0012105867676332552,106.3
2013-05-02,0.0021049622238112665,0.0005971089842057506,0.0009546002929776629,0.0007561936990160001,0.0007160954914076506,0.0009624692738131047,0.0008021266401867025,0.0007894923936897155,0.0010011235635595597,0.0012038574512225272,98.1
2013-05-03,0.0021293803717165223,0.00046791917759658047,0.0008726994098813834,0.0005970779415147218,0.0007319835375554432,0.0008802307696060413,0.0005254779531088244,0.0008069024596823252,0.0009828752949229136,0.001182634222542528,112.9
2013-05-04,0.0021424018548432087,0.0007010910236716628,0.0008190088309627183,0.00046789485126615127,0.0007506646414973672,0.0007900936520005772,0.0006383011606880748,0.0008256699206506263,0.000968512141544399,0.0011715912417659402,116.0
2013-05-05,0.00215776236242627,0.0007499310725117073,0.000778285891867625,0.0007010545751294228,0.0007700136505639776,0.0007550145160252417,0.0006769392454754886,0.0008449095190017838,0.0009548553727582593,0.0011564646587230165,112.3
2013-05-06,0.0021809215770690026,0.0006916381109929454,0.0007232302982306954,0.0007498920848575327,0.0007885733172105086,0.0007122690788102792,0.0007712161723567798,0.0008653884779829188,0.0009351354695541353,0.0011390374546849658,109.6
2013-05-07,0.0022032124340901314,0.0006491000039387032,0.000648381991178823,0.0006916021538917183,0.0008064650787323532,0.0006386261244779728,0.0006027541226836519,0.0008836247843955203,0.0009085871819569519,0.001108726773074234,113.2
2013-05-08,0.0022295552612176077,0.0007058174800110145,0.0005953739196192867,0.0006490662583220619,0.0008249033080834842,0.0005698617254799726,0.0006460287776455589,0.0009022348662362095,0.0008773296637438616,0.001065992738089841,112.8
2013-05-09,0.0022371390551930367,0.0006995155382252122,0.000565343595817322,0.0007057807857482681,0.000843139141942284,0.0005624277363991126,0.0005981175525091587,0.0009201170696116687,0.0008315912613868423,0.000998584542932765,117.7
2013-05-10,0.0022540556817371056,0.0007767143251014089,0.0005960564269784224,0.0006994791715898008,0.0008621845577704013,0.0005775280267196134,0.0007341236109608615,0.0009394943746994858,0.0008354175112622667,0.0009713796996654311,115.6
2013-05-11,0.00226481837374843,0.000743629130725898,0.0006015164858515151,0.0007766739450310173,0.0008807239848676943,0.0006230612098399105,0.0006753937220839862,0.000958104456540175,0.0008370657419778313,0.0009660307558517767,114.8
2013-05-12,0.0022738877673012386,0.0007310252471542725,0.0005985589539619224,0.0007435904706990654,0.0008989800582757321,0.0006293336381268805,0.000656847441386034,0.0009763604353437219,0.0008712665293258773,0.0009647654143044582,118.0
2013-05-13,0.0023078967706567227,0.0007814407814407745,0.000584908806779208,0.0007309872423821376,0.0009177623599638252,0.0006265458922215666,0.000678484768866984,0.0009946754313201259,0.0008883374903085536,0.0009791442955239746,111.4
2013-05-14,0.002325518152483698,0.0006774587419748693,0.0005981039490558296,0.0007814001556498695,0.0009354112468948697,0.0006397876852718559,0.0006923944793904499,0.0010130691168603392,0.0009030538359832557,0.0009914526178478808,114.2
2013-05-15,0.002336208614753213,0.0007215723344755481,0.0005971939392436509,0.0006774235220351685,0.0009530196547274591,0.0006439693041298336,0.0006398466840795702,0.001030538200025806,0.000921596431533403,0.0010097425547591007,118.2
2013-05-16,0.00235050826170817,0.0007845917523336757,0.000609251569255044,0.0007215348211444331,0.0009714578840785831,0.0006462924257176067,0.0006800302922584794,0.0010485384377469792,0.0009581518341894024,0.0010383852861483786,123.5
2013-05-17,0.0023717330173883,0.0008680924809956955,0.0006163041452994442,0.0007845509627290997,0.0009909485699898246,0.0006588372822915606,0.0007820348360972479,0.0010678370532709869,0.0009895270831678932,0.0010558700057113,123.2
2013-05-18,0.0023938339369402144,0.0008633660246563368,0.00063131930720043,0.0008680473503287836,0.0010104594954502971,0.0006723113875006306,0.0007773982659227616,0.0010870963240130968,0.0010108952170875818,0.0010640372102439857,122.5
2013-05-19,0.0024015931961232917,0.0008523376265311688,0.0006472444789135876,0.0008633211397099383,0.0010297882649676765,0.0006899671115676853,0.0007650340787907911,0.001106257232800445,0.001019136370665412,0.0010663378312391059,122.0
2013-05-20,0.0024131100903112025,0.0008444601992988951,0.0006581645966597591,0.0008522933149326187,0.0010485300875573006,0.0007078551477935138,0.0007526698916588137,0.0011247689526863724,0.0010221385051830609,0.001063692117094714,122.9
2013-05-21,0.0024319609346135224,0.0008586395683169851,0.000665672177610252,0.0008444162972345362,0.0010674135869915558,0.0007171476341445923,0.0007433967513098341,0.0011431036210537288,0.00102867256266264,0.0010658201915152016,123.8
2013-05-22,0.0024565512585760785,0.0008728189373350612,0.0006840998763069095,0.000858594929091086,0.001086438763270435,0.0007438635324039516,0.0007650340787907911,0.0011616940305034656,0.0010307328510570923,0.0010637496326195914,126.3
2013-05-23,0.0024711358117348523,0.0009122060734963952,0.0007020725700974881,0.0008727735609476359,0.0011058687305339834,0.0007661654996465386,0.0008021266401867025,0.0011805008362536715,0.0010295555434031156,0.0010538569623405672,133.1
2013-05-24,0.002494504961880969,0.0010193390838552016,0.0007211827761532813,0.0009121586494380551,0.0011267761848915148,0.0007849827845074764,0.000911858800982962,0.0012008224161071945,0.0010203725437020958,0.0010417211865913004,132.0
2013-05-25,0.0025156558432441085,0.0010020087439442243,0.0007398379773029817,0.0010192860901319864,0.00114744076465826,0.0008072847517500703,0.0009041311840254779,0.001221104651178806,0.001025140639700703,0.001036142180678129,133.5
2013-05-26,0.0025247818540383715,0.0010256410256410178,0.000766000759403189,0.0010019566511962064,0.001168307739917336,0.0008277282217224458,0.0009427692688128916,0.0012418786960242262,0.0010305562549090055,0.0010341866528322807,129.8
2013-05-27,0.0025436987006244964,0.000967348064122249,0.000792846048862518,0.0010255877042904538,0.0011882841750101639,0.0008532825591879151,0.0009350416518554075,0.001262298637832504,0.0010313215048840807,0.0010352219322800824,129.0
2013-05-28,0.002561428624413213,0.0009547441805506235,0.0008099087328409041,0.0009672977733246393,0.0012081391728075985,0.0008714029075725174,0.0008593110056720754,0.001281774304875083,0.0010300853318474107,0.0010321160939366636,132.3
2013-05-29,0.0025859784041157158,0.001006735200283583,0.0008285639339906184,0.0009546945450077046,0.0012281560869988953,0.0008855739492579229,0.0008917669968935005,0.00130109259279005,0.001026906601181668,0.0010253867775259287,128.8
2013-05-30,0.0025977820245039855,0.0009515932096577223,0.0008410765689080973,0.0010066828618150586,0.0012472419819254746,0.000905320482753956,0.0008871304267190142,0.0013202731739683504,0.0010224916974792483,0.001019405162938608,128.8
2013-05-31,0.0026127483383807312,0.0009515932096577223,0.000831976470786297,0.0009515437379284744,0.0012663683559505229,0.0009111282867233853,0.0008500378653230958,0.0013390012901547468,0.0010356186778211,0.0010265370880234853,129.3
2013-06-01,0.002625480858684824,0.0009594706368899891,0.0008235588800236254,0.0009515437379284744,0.0012855554486232712,0.0009011388638959783,0.000846946818540105,0.0013577490787321025,0.0010568102155926948,0.0010397656587454451,122.5
2013-06-02,0.0026377047009225503,0.0008523376265311688,0.0008101362352939609,0.0009594207556265569,0.0013030221796112226,0.0008948664356090014,0.0008515833887145913,0.0013761230918813636,0.0010780017533642758,0.0010537994468156897,120.7
2013-06-03,0.0026471335986092484,0.0008239788884950028,0.0007812434237572177,0.0008522933149326187,0.0013192947771944394,0.000869312098143532,0.0007387601811353478,0.0013922741248530365,0.0010915996567677153,0.001058285657756175,121.4
2013-06-04,0.0026454451680932613,0.0008350072866201846,0.0007662282618562388,0.0008239360512195121,0.0013355673747776561,0.0008481716916948212,0.000757306461833307,0.001407008745676161,0.001098545771926189,0.0010613914960995938,121.9
2013-06-05,0.002655257251796418,0.0008428847138524445,0.0007452980361760744,0.0008349638759968386,0.0013517387746147108,0.0008305159676277596,0.0007495788448758228,0.0014223532106188014,0.001106492598590525,0.0010669129864878876,119.0
2013-06-06,0.0026718818456442257,0.0007971956359053012,0.0007245953129489668,0.0008428408936949211,0.001366877957440886,0.0008063555031149611,0.0007464877980928319,0.0014378550546890537,0.0011179713482168119,0.0010723194458264196,111.0
2013-06-07,0.002687088464845968,0.000671156800189053,0.000699797545567031,0.0007971541910460345,0.001379871748048371,0.0007835889115548125,0.0006815758156499749,0.0014520388485655192,0.0011160287905877392,0.001071054104279101,107.9
2013-06-08,0.0026907204323795494,0.0006223167513490016,0.0006620321383615305,0.0006711219078767081,0.0013924000290235147,0.000742237347292514,0.0005903899355516815,0.0014648652474662863,0.001114969213699163,0.0010682358435600836,100.4
2013-06-09,0.002709038785166925,0.0005041553428650133,0.0006140291207689941,0.0006222843981485843,0.0014029245946245994,0.0006925225453142322,0.0005254779531088244,0.0014767670439923067,0.0011011358487649295,0.001058285657756175,106.3
2013-06-10,0.002703995421287988,0.0005971089842057506,0.0005862738214974794,0.0005041291326773334,0.0014154731151489672,0.0006411815582245128,0.0005502063273727653,0.001489003271164517,0.001090540079879139,0.0010529367139425205,109.0
2013-06-11,0.002707065294953428,0.0006396470912599858,0.0005535134682589649,0.0005970779415147218,0.001428041875222573,0.000607728607360622,0.000534751093457804,0.0015012591707276798,0.0010851244646708363,0.0010496008134995918,108.8
2013-06-12,0.0027169698476369186,0.0006364961203670777,0.0005280331935179072,0.0006396138370843713,0.0014405094375500097,0.0005789218996722773,0.0005764802250282156,0.0015139085181098758,0.0010801209071414422,0.0010443093852108148,103.9
2013-06-13,0.0026684877713920516,0.000559297333490881,0.0004984578746220353,0.0006364630300051341,0.0014520257410635048,0.0005484890068724879,0.000545569757198279,0.0015262627796278003,0.0010747641573158467,0.001039995720844962,100.0
2013-06-14,0.002635903255200335,0.0004978534010791971,0.00046569752138352766,0.0005592682565639245,0.0014627527021569137,0.0005134098708971593,0.0004590204472744719,0.0015375350596433524,0.0010712910997366099,0.0010318285163122692,99.8
2013-06-15,0.0026368022896309275,0.000494702430186296,0.00044408478834422754,0.000497827518518866,0.0014733582259549294,0.00048785553343169696,0.00044356521335951055,0.0015485515985765239,0.0010626967538625715,0.0010212456597347083,99.9
2013-06-16,0.0025753828886531417,0.0004962779156327465,0.00042770461172497026,0.0004946767114396358,0.0014831339282344036,0.0004690382485707592,0.00041420026892107636,0.0015581713977520992,0.0010522775811248816,0.0010076719958634836,101.9
2013-06-17,0.002555669914187226,0.0005277876245618138,0.0004090494105752629,0.0004962521149792579,0.0014917964553060672,0.00046787668777687613,0.00042347340927005594,0.0015661190436967523,0.0010385030815733415,0.0009954211890644687,107.3
2013-06-18,0.0025357376630309215,0.0006128638386702842,0.00041746700133794834,0.0005277601857715877,0.001500458982377724,0.0004576549527906884,0.0005919354589431769,0.001575424084617097,0.0010276129857740499,0.0009866788292830012,108.3
2013-06-19,0.002512691682871108,0.0006286186931348178,0.0004145094694483556,0.0006128319769108936,0.001508048813340046,0.00045370564609148456,0.000556388420938754,0.0015825258177508059,0.0010185477168384305,0.0009787992023747097,111.3
2013-06-20,0.002509687592212786,0.0006758832565284117,0.0004240645724762557,0.0006285860123070516,0.0015164279867224476,0.0004525440852975876,0.0006104817396411361,0.0015905324808683091,0.0010103065632605865,0.0009721274014888592,109.5
2013-06-21,0.002507363259294664,0.0006475245184922526,0.00044749732513990614,0.0006758481184955534,0.0015255762629756975,0.00046973518504708767,0.0006182093565986202,0.0015992866948419948,0.0010018299481519555,0.000963902681431289,108.2
2013-06-22,0.0025021225463943836,0.0006270432076883603,0.00046182997968175626,0.0006474908547824537,0.0015330041775441575,0.0004918048401309077,0.0005409331870237927,0.0016066638414490297,0.000992705813833629,0.0009534923714283675,107.9
2013-06-23,0.002473931129056254,0.0006223167513490016,0.0004782101563010066,0.0006270106087674296,0.0015399463429310242,0.000511319061468174,0.0005254779531088244,0.001612762282644186,0.0009814036603554496,0.0009389984591590961,102.1
2013-06-24,0.0024443726311919045,0.0005309385954547149,0.0004916328010306781,0.0006222843981485843,0.0015447228765499837,0.0005299040341703379,0.0005146592893683494,0.001618388586456486,0.000965274545495956,0.0009218013172205622,103.3
2013-06-25,0.0023891368328830716,0.0005498444208121567,0.00048412522008018516,0.0005309109928508179,0.0015476373716395084,0.0005303686584878856,0.0005409331870237927,0.0016224214266016626,0.0009472617383901039,0.0009044316287073889,104.0
2013-06-26,0.0023625166426699262,0.0005608728189373316,0.00047161258516269927,0.00054981583532622,0.0015512400114029642,0.0005210761721368071,0.0004713846344064493,0.0016243493209149723,0.0009341936234309525,0.0008895926232888526,101.7
2013-06-27,0.002343943906994026,0.0005246366536688987,0.000447724827592956,0.0005608436601035327,0.0015535068409170405,0.0005110867493093932,0.00044820178353399687,0.0016264936115287475,0.0009193006816081428,0.0008738908849971402,94.7
2013-06-28,0.002311951437866361,0.00041435267241717727,0.00041769450379098433,0.0005246093786923436,0.0015540128296478647,0.0004887847820668062,0.00041420026892107636,0.00162783133411349,0.0008985212015154495,0.0008522650476429916,95.0
2013-06-29,0.002272130790891832,0.0004190791287565429,0.0003958542682986413,0.00041433113091918217,0.00155441762063252,0.0004544025825678061,0.0003925629414401263,0.0016291297119163314,0.0008788012983113325,0.0008328248002342151,97.5
2013-06-30,0.0022414101265684216,0.00045846626491787,0.0003710565009167194,0.0004190573415380344,0.0015531020499323853,0.00042373737760924984,0.00035701590343570344,0.0016275755930311164,0.0008596700489341969,0.0008148224409473756,88.1
2013-07-01,0.002186437460288057,0.0003103706329512651,0.0003480787531591478,0.00045844243002844676,0.00154705042471176,0.00039957691309643745,0.0003585614268271989,0.0016236017700587933,0.0008354763766449669,0.0007911260446976168,90.4
2013-07-02,0.002122035896320991,0.000346606798219698,0.00030849332632928994,0.0003103544973044811,0.0015380235857539101,0.0003670532108676558,0.0002720121169033987,0.001612899989380849,0.0008192883964027731,0.0007726635612117713,78.9
2013-07-03,0.0020697164779943204,0.00016542597187757524,0.00027596047554382525,0.0003465887787156702,0.0015272561455620323,0.000337084942385428,0.00025037478942244173,0.0016028867423862267,0.0007962720317675268,0.0007486220718127476,80.0
2013-07-04,0.002016212965539558,0.00018275631178856638,0.0002311424922939176,0.00016541737165974568,0.0015146469063899576,0.0002787745905323963,0.00014373367540918697,0.001590965273469254,0.0007687230326644465,0.0007248106445132269,68.5
2013-07-05,0.0019866325400061634,1.5754854464436474e-06,0.00018291197224833133,0.00018274681059553266,0.0014996494004084135,0.00022836285207778612,8.654930992381404e-05,0.0015785126499965746,0.0007368768606243747,0.0006940973542283457,69.7
2013-07-06,0.001963191861803649,2.0481310803885378e-05,0.00012512634917485888,1.5754035396151056e-06,0.0014809075778187894,0.00016749706647822132,0.0,0.001560827170530632,0.0007073264385095424,0.0006657422004634692,76.5
2013-07-07,0.0019067281140286371,0.00012761432116269872,7.712333158232249e-05,2.048024601501025e-05,0.0014584416781703163,0.0001087220903076419,3.091046782993656e-05,0.0015376334215981072,0.000684015746960788,0.0006458993443805433,76.0
2013-07-08,0.001807461556289823,0.00011973689393043191,3.571788512809343e-05,0.00012760768670894845,0.0014272727723517176,5.9936536964469433e-05,7.727616957482752e-05,0.0015061379236837938,0.0006637071899296826,0.0006275518919444389,76.7
2013-07-09,0.0016743167498859957,0.00013076529205560683,3.185034342628734e-06,0.00011973066901086599,0.001409401250379111,3.182676575244625e-05,5.10022719193981e-05,0.0014692128458667075,0.000654583055611363,0.0006139207125483437,88.0
2013-07-10,0.00163223755300047,0.0003087951475048145,0.0,0.00013075849378817866,0.001401932856712182,0.0,0.0002287374619414917,0.001449756851215074,0.0006431043059850761,0.0006033953714956602,89.0
2013-07-11,0.0016150024051359395,0.00032455000196934813,1.4560156994886109e-05,0.000308779093764866,0.0013962657829269878,2.1140406448710847e-05,0.0002426471724649576,0.0014400583624756894,0.000632390806333892,0.0005918922665200457,94.0
2013-07-12,0.0016017800207055247,0.0004033242742920093,6.825073591355812e-05,0.00032453312916103094,0.001396468178419319,4.2048500738640915e-05,0.00045129283031698775,0.001434982885610045,0.0006217950374480877,0.000583379968838095,98.3
2013-07-13,0.0016156602352071052,0.0004710701484894955,0.00012125880747309442,0.00040330330614186255,0.0013981480610056468,0.00010128810122676801,0.0003601069502186943,0.0014326812158686475,0.0006144368646107262,0.0005801590994449282,94.4
2013-07-14,0.0016109896417018307,0.00040962621607781857,0.00017130934714303103,0.0004710456583453884,0.0014005768069135852,0.00016772937863698822,0.00037092561395916934,0.0014320910441400908,0.0006119645185373793,0.0005769382300517545,98.9
2013-07-15,0.0016047183283567287,0.0004805230611682129,0.00022113238435993166,0.00040960492030033685,0.0014067498694296104,0.00020931325505807452,0.00041574579231257874,0.0014355140401657585,0.0006093744416986319,0.0005764205903278502,97.1
2013-07-16,0.0016000477348514577,0.0004521643231320538,0.0002720929338420608,0.000480498079583086,0.001407559451398921,0.0002625127394180124,0.00039719951161461264,0.0014358878155938462,0.000607667345600367,0.0005748101556312668,98.5
2013-07-17,0.00139144981928499,0.0004742211193823967,0.00029529818405266833,0.0004521408158699794,0.0014054342987294688,0.0003099044198085141,0.0003863808478741376,0.0014333304047700751,0.0006060779802674957,0.0005728546277854185,90.1
2013-07-18,0.0013640840883245159,0.00034188034188033234,0.00031372588274932584,0.0004741964654246117,0.0013996862667473436,0.0003342971964801003,0.00036783456717617846,0.001425933585772081,0.0005973659036280568,0.0005629619575063874,92.0
2013-07-19,0.001347791830228661,0.000371814565362949,0.0002932506619752612,0.0003418625680968179,0.00139268338271277,0.00033685263022664724,0.000312195725082301,0.0014186941459017055,0.0005872999231865544,0.0005535869269512605,89.8
2013-07-20,0.001319110439125866,0.00033715388554097364,0.00028142053441690407,0.0003717952353495327,0.0013867329552383137,0.000332206387051108,0.0002797397338608759,0.001411336671685623,0.0005768218850661574,0.0005412210891024838,92.0
2013-07-21,0.001257800676493271,0.000371814565362949,0.0002654953627037465,0.00033713635747796566,0.0013795681548098779,0.000312459853555061,0.0002627389765544122,0.0014043726452885805,0.0005652842700571772,0.0005311558722488202,91.6
2013-07-22,0.0012296455494474022,0.00036551262357713277,0.00024297261985226776,0.0003717952353495327,0.0013690638287580242,0.0003068843617444125,0.0002627389765544122,0.0013941430019934892,0.0005548650973194805,0.0005216082951190609,95.6
2013-07-23,0.0011787514296082609,0.00042853204143525336,0.000234782531542653,0.0003654936211910653,0.0013572034529075738,0.0002899255741536863,0.0003415606695207421,0.0013805100350636826,0.000546270751445449,0.000514533885559075,95.1
2013-07-24,0.001138667650605267,0.00042065461420298655,0.00022568243342083183,0.000428509762775732,0.0013477718229650687,0.0002864408917720371,0.0003245599122142784,0.0013675262570352967,0.000541267193916041,0.0005105077988175957,96.9
2013-07-25,0.0011120693880611564,0.0004490133522391526,0.00022272490153124602,0.0004206327450776426,0.0013396760032719293,0.00027854227837362244,0.00034774276308672386,0.0013581818713330474,0.0005374998094233169,0.0005068268052254091,96.0
2013-07-26,0.0011028816947338815,0.0004348339832210696,0.00022795745795128886,0.0004489900087907492,0.0013331993475174109,0.0002943395051704517,0.00034774276308672386,0.0013498407775693541,0.0005340856172267872,0.0005022255632351619,94.4
2013-07-27,0.0010896812379725014,0.00040962621607781857,0.00023683005362005322,0.00043481137693419936,0.0013251035278242715,0.0003036319915215302,0.0003400151461292397,0.0013420308383613744,0.0005299061750551753,0.000498026929919064,98.8
2013-07-28,0.0010171445087920304,0.00047894757572176233,0.00025639526458193923,0.00040960492030033685,0.0013159552515710146,0.00031431835082527254,0.0003956539882231172,0.0013324897287496015,0.0005309068865610445,0.0005003850664390616,101.5
2013-07-29,0.0009908751612834991,0.0005214856827759975,0.0002809655295108182,0.00047892267604346395,0.0013083249415102305,0.0003301155776221157,0.00042965550283604464,0.0013238142043397322,0.0005340856172267872,0.0005041235755561396,108.0
2013-07-30,0.0009724339916218384,0.0006238922367954522,0.00030576329689274706,0.0005214585716131204,0.0013066248193746716,0.00035311448134103807,0.000510022719193863,0.0013174993668441035,0.000538029597867612,0.0005101627056683308,106.2
2013-07-31,0.000969232551942166,0.0005955334987592931,0.0003414811820208405,0.0006238598016881994,0.0013066045798254405,0.00038192118902938277,0.000567207084679229,0.0013145091634193806,0.0005483899052226085,0.0005205730156712593,104.0
2013-08-01,0.0009811392762302529,0.0005608728189373316,0.0003653689395905907,0.0005955025379750928,0.0013077987132301822,0.00040770783865363286,0.000510022719193863,0.001314312439509857,0.0005575140395409281,0.0005283951270546733,104.5
2013-08-02,0.0009949975630628022,0.0005687502461695915,0.00038925669716033395,0.0005608436601035327,0.0013060985910946163,0.0004242020019267975,0.000510022719193863,0.0013126796310608396,0.0005723481159810515,0.0005431191014234615,104.9
2013-08-03,0.0009942739499845185,0.0005750521879554077,0.0004095044154813626,0.0005687206778016152,0.001303852001129771,0.0004439485354228445,0.000477566727972438,0.001310141892628014,0.0005900077307907023,0.0005574404671181005,105.1
2013-08-04,0.0009790122923334886,0.0005782031588483089,0.00042178954794579865,0.0005750222919600825,0.0013023947535850053,0.00046834131209443075,0.0004791122513639265,0.001306423810738068,0.0006124354415989672,0.0005784911492234604,106.7
